NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"ST. GEORGE 15 NE, UT US",,,,,,,,,,,,,,,,,,,5.0,12.0,9.0,,,,,,,,,,
"ST. GEORGE 2.2 SSE, UT US",,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,
"ST. GEORGE 4.1 NNW, UT US",,,,,,,,,,,,,,,,,,,5.0,11.0,7.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,
"ST. GEORGE 4.1 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,12.0,12.0,12.0
"ST. GEORGE, UT US",8.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,9.0,9.0,12.0,9.0,12.0,11.0,12.0,12.0,12.0,7.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"STANSBURY PARK 1.1 SSE, UT US",,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
"STEEL CREEK PARK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"STOCKTON 0.6 NW, UT US",,,,,,,,,,,,,,,,,,,9.0,10.0,12.0,12.0,11.0,9.0,7.0,6.0,8.0,5.0,,,
"STRAWBERRY DIVIDE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SUMMIT, UT US",12.0,12.0,11.0,10.0,12.0,9.0,12.0,12.0,11.0,11.0,10.0,12.0,12.0,11.0,10.0,12.0,12.0,12.0,11.0,4.0,10.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,8.0,12.0,12.0
"SUNDANCE, UT US",,,,,9.0,12.0,10.0,12.0,11.0,12.0,11.0,11.0,12.0,10.0,12.0,12.0,9.0,,,,,,,,,,,,,,
"SUNFLOWER FLAT, UT US",,,,,,,,,,,,,,,,,,,,,,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SUNNYSIDE CITY CENT, UT US",12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,11.0,5.0,,,,,,,,,,,,,,
"SUNNYSIDE CITY, UT US",,,,,,,,,,,,,,,,,4.0,12.0,12.0,3.0,10.0,9.0,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SUNSET 0.4 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,
"SUTHERLAND 1.5 SW, UT US",,,,,,,,,,,,,,,,,,,6.0,12.0,12.0,12.0,10.0,,,,,,,,
"SUU RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SYRACUSE 2.4 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"TAKKA WIIYA, UT US",,,,,,,,,,,,,,,,,,,,,,4.0,12.0,6.0,,,,,,,
"TAYLORSVILLE 0.3 NNW, UT US",,,,,,,,,,,,,,,,,1.0,12.0,12.0,3.0,,,,,,,,,,,
"TAYLORSVILLE 2.4 SW, UT US",,,,,,,,,,,,,,,,,,,2.0,11.0,10.0,11.0,12.0,9.0,10.0,11.0,12.0,11.0,11.0,12.0,12.0
"TAYLORSVILLE BENNION 2.0 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,5.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,12.0
"TELEGRAPH FLAT KANAB 17 E UTA, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TEMPLE FORK, UT US",,,,,,,,,,2.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"THATCHER 0.2 NE, UT US",,,,,,,,,,,,,,,,,2.0,10.0,11.0,8.0,,6.0,7.0,9.0,8.0,8.0,7.0,9.0,10.0,8.0,12.0
"THATCHER 1.7 ESE, UT US",,,,,,,,,,,,,,,,,,5.0,3.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"THAYNES CANYON, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"THIOKOL PROPULSION F S, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,7.0,11.0,11.0,10.0,11.0,7.0,5.0,5.0,,,,,,,,,,,,,
"THISTLE FLAT, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"THOMPSON WELCOME CENTER, UT US",12.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,12.0
"TIMBERLINE, UT US",,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TIMPANOGOS CAVE, UT US",12.0,12.0,12.0,11.0,12.0,6.0,6.0,11.0,12.0,9.0,7.0,10.0,10.0,9.0,8.0,12.0,10.0,10.0,6.0,9.0,7.0,10.0,5.0,8.0,12.0,11.0,12.0,10.0,,,
"TIMPANOGOS DIVIDE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TOM BEST SPRING UTAH, UT US",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TONY GROVE LAKE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TONY GROVE RANGER STATION, UT US",,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TOOELE 1.3 ENE, UT US",,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
"TOOELE 1.6 NNE, UT US",,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,
"TOOELE 1.6 SSW, UT US",,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,
"TOOELE 1.7 N, UT US",,,,,,,,,,,,,,,,,5.0,,1.0,2.0,,,,,,,,,,,
"TOOELE, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TORREY 7 E, UT US",,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TREMONTON 0.3 ENE, UT US",,,,,,,,,,,,,,,,,4.0,8.0,,,,,,,,,,,,,
"TREMONTON 1.8 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,
"TREMONTON 2.9 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,12.0,12.0,12.0,12.0,12.0
"TREMONTON, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,1.0,7.0,6.0,11.0,1.0,0.0,,,,,,,,,,,,
"TRENTON, UT US",9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,,,,,,8.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0
"TRIAL LAKE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TROPIC 9 SE, UT US",,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,5.0,,,,,,,,
"TROPIC, UT US",11.0,12.0,12.0,9.0,12.0,12.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
"TROUT CREEK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"TULE VALLEY DELTA 49 W UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UPPER JOES VALLEY, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"UPPER P.R. CANYON UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UPPER SAND WASH UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USU DOC DANIEL, UT US",,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"UTAH LAKE LEHI, UT US",11.0,6.0,9.0,4.0,11.0,11.0,12.0,12.0,12.0,11.0,10.0,5.0,,,,,,,,,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"UTAH TEST RANGE, UT US",11.0,12.0,11.0,9.0,11.0,10.0,8.0,10.0,10.0,12.0,11.0,11.0,11.0,12.0,10.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0
"VALLEY OF THE GODS, UT US",,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"VERNAL 1.2 SE, UT US",,,,,,,,,,,,,,,,,,,,,,2.0,12.0,12.0,6.0,,,,,,
"VERNAL 1.5 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"VERNAL 1.5 WSW, UT US",,,,,,,,,,,,,,,,,4.0,10.0,12.0,12.0,2.0,,,,,,,,,,
"VERNAL 1.6 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,
"VERNAL 23 SSE, UT US",,,,,,,,,,,,,,,,,,,,3.0,12.0,11.0,5.0,,,,,,,,
"VERNAL 3.7 WNW, UT US",,,,,,,,,,,,,,,,,,1.0,12.0,12.0,12.0,12.0,12.0,7.0,,,,,,,
"VERNAL 9.8 NW, UT US",,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
"VERNAL MUNICIPAL AIRPORT, UT US",,,,,,,9.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"VERNAL, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"VERNON CREEK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"VERNON VERNON 10 N UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"VERNON, UT US",11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,10.0,,8.0,10.0,12.0,5.0,5.0,12.0,10.0,9.0,7.0,12.0,10.0,11.0,11.0,11.0,11.0,12.0
"VEYO POWERHOUSE, UT US",11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,8.0,10.0,9.0,11.0,12.0,9.0,7.0,12.0,6.0,1.0,12.0,7.0,10.0,,,,,
"WAH WAH RANCH, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,6.0,5.0,4.0,,2.0,4.0,,,,,,,,,,,,,,
"WANSHIP 1.0 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0
"WANSHIP DAM, UT US",10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WEBER BASIN PUMP PLANT 3, UT US",11.0,12.0,11.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,9.0,12.0,5.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WEBSTER FLAT, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WELLINGTON 3 E, UT US",12.0,11.0,10.0,12.0,12.0,10.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,11.0,8.0,11.0,11.0
"WELLSVILLE 0.4 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
"WENDOVER 1 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,5.0,12.0,12.0,12.0,12.0,3.0,,,,
"WENDOVER USAF AUXILIARY FIELD, UT US",12.0,12.0,11.0,0.0,11.0,11.0,12.0,12.0,12.0,12.0,11.0,10.0,11.0,12.0,0.0,11.0,10.0,9.0,10.0,8.0,11.0,10.0,12.0,12.0,12.0,6.0,,,,,
"WEST BOUNTIFUL 1.0 NNE, UT US",,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,4.0,,,,,,
"WEST FORK HANNA 11 NW, UT US",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"WEST HAVEN 2.0 SW, UT US",,,,,,,,,,,,,,,,,,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WEST JORDAN 1.6 NNW, UT US",,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,
"WEST JORDAN 2.4 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"WEST JORDAN 3.5 NE, UT US",,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,,,,,,,,,,,
"WEST VALLEY CITY 2.5 ESE, UT US",,,,,,,,,,,,,,,,,,4.0,11.0,10.0,10.0,12.0,11.0,12.0,11.0,3.0,,,,,
"WEST WEBER 0.7 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
"WEST WEBER 1.0 ESE, UT US",,,,,,,,,,,,,,,,,4.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WHEELER FARM, UT US",,,,,12.0,12.0,12.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,
"WHITE RIVER NUMBER 1, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WHITEROCKS 9 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"WIDTSOE 3 NNE, UT US",12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,7.0,3.0,10.0,1.0,,,,,,,,,,,,,,,,,
"WIDTSOE NUMBER 3, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"WOODROW 0.9 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,
"WOODRUFF, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
"WOODS CROSS 0.5 SW, UT US",,,,,,,,,,,,,,,,,3.0,11.0,11.0,8.0,,,,,,,,,,,
"WRIGLEY CREEK, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"YANKEE RESERVOIR, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ZION NATIONAL PARK, UT US",12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0
